10 5 5 5 5 5 5 5 5 5 1 0 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
11 5 5 5 5 5 5 5 5 5 1 1 0 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
12 5 5 5 5 5 5 5 5 5 3 3 3 0 1 1 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
13 5 5 5 5 5 5 5 5 5 3 3 3 1 0 1 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
14 5 5 5 5 5 5 5 5 5 3 3 3 1 1 0 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
15 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 0 1 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
16 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 0 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
17 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 1 0 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
18 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 0 1 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
19 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 0 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
20 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 1 0 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
21 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 0 1 1 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
22 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 0 1 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
23 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 1 0 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
24 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 0 1 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
25 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 0 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
26 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 1 0 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
27 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 0 1 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
28 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 0 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
29 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 1 0 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
30 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 0 1 1 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
31 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 0 1 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
32 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 1 0 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
33 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 0 1 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
34 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 0 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
35 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 1 0 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
36 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 0 1 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 
37 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 0 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 
38 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 1 0 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 
39 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 0 1 1 3 3 3 5 5 5 5 5 5 5 5 5 
40 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 0 1 3 3 3 5 5 5 5 5 5 5 5 5 
41 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 1 0 3 3 3 5 5 5 5 5 5 5 5 5 
42 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 0 1 1 5 5 5 5 5 5 5 5 5 
43 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 0 1 5 5 5 5 5 5 5 5 5 
44 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 1 0 5 5 5 5 5 5 5 5 5 
45 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 0 1 1 3 3 3 3 3 3 
46 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 0 1 3 3 3 3 3 3 
47 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 1 0 3 3 3 3 3 3 
48 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 0 1 1 3 3 3 
49 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 0 1 3 3 3 
50 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 1 0 3 3 3 
51 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 0 1 1 
52 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 0 1 
53 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 1 0 
;
set S_rack[0] :=  
0 1 2 ;
set S_rack[1] :=  
3 4 5 ;
set S_rack[2] :=  
6 7 8 ;
set S_rack[3] :=  
9 10 11 ;
set S_rack[4] :=  
12 13 14 ;
set S_rack[5] :=  
15 16 17 ;
set S_rack[6] :=  
18 19 20 ;
set S_rack[7] :=  
21 22 23 ;
set S_rack[8] :=  
24 25 26 ;
set S_rack[9] :=  
27 28 29 ;
set S_rack[10] :=  
30 31 32 ;
set S_rack[11] :=  
33 34 35 ;
set S_rack[12] :=  
36 37 38 ;
set S_rack[13] :=  
39 40 41 ;
set S_rack[14] :=  
42 43 44 ;
set S_rack[15] :=  
45 46 47 ;
set S_rack[16] :=  
48 49 50 ;
set S_rack[17] :=  
51 52 53 ;
param CPU := 
0 44.0
1 56.0
2 56.0
3 28.0
4 28.0
5 28.0
6 28.0
7 28.0
8 28.0
9 28.0
10 28.0
11 28.0
12 56.0
13 56.0
14 56.0
15 49.0
16 56.0
17 56.0
18 16.0
19 12.0
20 12.0
21 36.0
22 52.0
23 56.0
24 23.0
25 12.0
26 28.0
27 56.0
28 56.0
29 56.0
30 28.0
31 28.0
32 28.0
33 46.0
34 56.0
35 56.0
36 18.4761905670166
37 18.4761905670166
38 20.85714292526245
39 56.0
40 56.0
41 56.0
42 56.0
43 56.0
44 56.0
45 33.772727370262146
46 44.0
47 44.0
48 11.0
49 17.0
50 28.0
51 28.0
52 28.0
53 28.0
;
param MEM := 
0 156.0
1 192.0
2 192.0
3 192.0
4 192.0
5 192.0
6 48.0
7 48.0
8 48.0
9 96.0
10 96.0
11 96.0
12 192.0
13 192.0
14 192.0
15 167.0
16 192.0
17 192.0
18 144.0
19 128.0
20 128.0
21 112.0
22 176.0
23 192.0
24 175.0
25 128.0
26 192.0
27 192.0
28 192.0
29 192.0
30 96.0
31 96.0
32 96.0
33 156.0
34 192.0
35 192.0
36 64.0
37 64.0
38 72.0
39 192.0
40 192.0
41 192.0
42 192.0
43 192.0
44 192.0
45 95.0
46 128.0
47 128.0
48 130.0
49 150.0
50 192.0
51 48.0
52 48.0
53 48.0
;
param DISK := 
0 84.0
1 192.0
2 192.0
3 192.0
4 192.0
5 192.0
6 48.0
7 48.0
8 48.0
9 96.0
10 96.0
11 96.0
12 192.0
13 192.0
14 192.0
15 128.0
16 192.0
17 192.0
18 106.0
19 98.8
20 92.0
21 92.0
22 156.0
23 192.0
24 152.0
25 128.0
26 192.0
27 192.0
28 192.0
29 192.0
30 96.0
31 96.0
32 96.0
33 92.0
34 192.0
35 192.0
36 46.0
37 52.8
38 36.0
39 192.0
40 192.0
41 192.0
42 192.0
43 192.0
44 192.0
45 52.0
46 128.0
47 128.0
48 64.80000000000001
49 116.80000000000001
50 192.0
51 48.0
52 48.0
53 48.0
;
param BDW_out := 
0 6.461296
1 10.0
2 10.0
3 10.0
4 10.0
5 10.0
6 10.0
7 10.0
8 10.0
9 10.0
10 10.0
11 10.0
12 10.0
13 10.0
14 10.0
15 9.558192
16 10.0
17 10.0
18 9.094076985142857
19 9.037893693142857
20 8.203100594285715
21 9.4830808
22 9.976502344
23 10.0
24 9.689758933333334
25 9.980482432
26 10.0
27 10.0
28 10.0
29 10.0
30 10.0
31 10.0
32 10.0
33 6.669055999999999
34 10.0
35 10.0
36 9.101550297142857
37 8.5502496
38 9.99275808
39 10.0
40 10.0
41 10.0
42 10.0
43 10.0
44 10.0
45 7.666304
46 10.0
47 10.0
48 7.595310480952381
49 7.604436222285714
50 10.0
51 10.0
52 10.0
53 10.0
;
param BDW_in := 
0 9.9966616
1 10.0
2 10.0
3 10.0
4 10.0
5 10.0
6 10.0
7 10.0
8 10.0
9 10.0
10 10.0
11 10.0
12 10.0
13 10.0
14 10.0
15 9.9995832
16 10.0
17 10.0
18 9.934564036
19 9.996352312
20 9.995670224
21 9.976015144
22 9.9995128
23 10.0
24 9.980190165333333
25 9.9995616
26 10.0
27 10.0
28 10.0
29 10.0
30 10.0
31 10.0
32 10.0
33 9.9968576
34 10.0
35 10.0
36 9.997835112
37 9.99139168
38 9.9986336
39 10.0
40 10.0
41 10.0
42 10.0
43 10.0
44 10.0
45 9.9977984
46 10.0
47 10.0
48 9.995432108
49 9.986306366666666
50 10.0
51 10.0
52 10.0
53 10.0
;
param mem := 
1 32.0
2 32.0
3 16.0
4 8.0
5 64.0
6 16.0
7 16.0
8 16.0
9 8.0
10 1.0
46 8.0
47 1.0
48 1.0
49 8.0
50 8.0
11 16.0
12 1.0
13 64.0
51 64.0
52 16.0
53 16.0
14 32.0
15 32.0
16 32.0
17 32.0
18 32.0
19 16.0
20 32.0
54 16.0
21 32.0
22 16.0
23 8.0
24 4.0
25 4.0
26 4.0
27 8.0
28 16.0
29 16.0
30 1.0
31 16.0
32 2.0
33 2.0
34 4.0
35 8.0
55 2.0
56 2.0
57 2.0
58 4.0
59 2.0
36 8.0
37 8.0
38 4.0
39 16.0
40 8.0
41 8.0
42 8.0
43 8.0
44 32.0
45 32.0
;
param disk := 
1 43.2
2 43.2
3 36.0
4 24.0
5 64.0
6 36.0
7 36.0
8 36.0
9 24.0
10 4.0
46 24.0
47 4.0
48 4.0
49 24.0
50 24.0
11 36.0
12 4.0
13 64.0
51 64.0
52 36.0
53 36.0
14 50.0
15 50.0
16 50.0
17 50.0
18 50.0
19 36.0
20 43.2
54 36.0
21 43.2
22 36.0
23 24.0
24 16.0
25 16.0
26 16.0
27 24.0
28 36.0
29 36.0
30 4.0
31 36.0
32 8.0
33 8.0
34 16.0
35 24.0
55 8.0
56 8.0
57 8.0
58 16.0
59 8.0
36 24.0
37 24.0
38 16.0
39 36.0
40 24.0
41 24.0
42 24.0
43 24.0
44 50.0
45 43.2
;
param cpu : 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 := 
1 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 9.523809523809524 9.523809523809524 9.523809523809524 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 9.523809523809524 9.523809523809524 9.523809523809524 8.0 8.0 8.0 9.523809523809524 9.523809523809524 9.523809523809524 8.0 8.0 8.0 8.0 8.0 8.0 9.090909090909092 9.090909090909092 9.090909090909092 8.0 8.0 8.0 8.0 8.0 8.0 
2 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 9.523809523809524 9.523809523809524 9.523809523809524 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 9.523809523809524 9.523809523809524 9.523809523809524 8.0 8.0 8.0 9.523809523809524 9.523809523809524 9.523809523809524 8.0 8.0 8.0 8.0 8.0 8.0 9.090909090909092 9.090909090909092 9.090909090909092 8.0 8.0 8.0 8.0 8.0 8.0 
3 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.0 4.0 
4 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.0 2.0 
5 16.0 16.0 16.0 16.0 16.0 16.0 16.0 16.0 16.0 19.047619047619047 19.047619047619047 19.047619047619047 16.0 16.0 16.0 16.0 16.0 16.0 16.0 16.0 16.0 16.0 16.0 16.0 16.0 16.0 16.0 16.0 16.0 16.0 19.047619047619047 19.047619047619047 19.047619047619047 16.0 16.0 16.0 19.047619047619047 19.047619047619047 19.047619047619047 16.0 16.0 16.0 16.0 16.0 16.0 18.181818181818183 18.181818181818183 18.181818181818183 16.0 16.0 16.0 16.0 16.0 16.0 
6 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.0 4.0 
7 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.0 4.0 
8 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.0 4.0 
9 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.0 2.0 
10 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.0 1.0 
46 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.0 2.0 
47 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.0 1.0 
48 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.0 1.0 
49 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.0 2.0 
