10 5 5 5 5 5 5 5 5 5 1 0 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
11 5 5 5 5 5 5 5 5 5 1 1 0 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
12 5 5 5 5 5 5 5 5 5 3 3 3 0 1 1 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
13 5 5 5 5 5 5 5 5 5 3 3 3 1 0 1 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
14 5 5 5 5 5 5 5 5 5 3 3 3 1 1 0 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
15 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 0 1 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
16 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 0 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
17 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 1 0 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
18 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 0 1 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
19 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 0 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
20 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 1 0 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
21 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 0 1 1 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
22 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 0 1 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
23 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 1 0 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
24 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 0 1 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
25 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 0 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
26 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 1 0 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
27 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 0 1 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
28 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 0 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
29 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 1 0 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
30 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 0 1 1 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
31 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 0 1 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
32 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 1 0 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
33 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 0 1 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
34 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 0 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
35 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 1 0 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
36 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 0 1 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 
37 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 0 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 
38 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 1 0 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 
39 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 0 1 1 3 3 3 5 5 5 5 5 5 5 5 5 
40 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 0 1 3 3 3 5 5 5 5 5 5 5 5 5 
41 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 1 0 3 3 3 5 5 5 5 5 5 5 5 5 
42 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 0 1 1 5 5 5 5 5 5 5 5 5 
43 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 0 1 5 5 5 5 5 5 5 5 5 
44 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 1 0 5 5 5 5 5 5 5 5 5 
45 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 0 1 1 3 3 3 3 3 3 
46 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 0 1 3 3 3 3 3 3 
47 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 1 0 3 3 3 3 3 3 
48 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 0 1 1 3 3 3 
49 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 0 1 3 3 3 
50 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 1 0 3 3 3 
51 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 0 1 1 
52 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 0 1 
53 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 1 0 
;
set S_rack[0] :=  
0 1 2 ;
set S_rack[1] :=  
3 4 5 ;
set S_rack[2] :=  
6 7 8 ;
set S_rack[3] :=  
9 10 11 ;
set S_rack[4] :=  
12 13 14 ;
set S_rack[5] :=  
15 16 17 ;
set S_rack[6] :=  
18 19 20 ;
set S_rack[7] :=  
21 22 23 ;
set S_rack[8] :=  
24 25 26 ;
set S_rack[9] :=  
27 28 29 ;
set S_rack[10] :=  
30 31 32 ;
set S_rack[11] :=  
33 34 35 ;
set S_rack[12] :=  
36 37 38 ;
set S_rack[13] :=  
39 40 41 ;
set S_rack[14] :=  
42 43 44 ;
set S_rack[15] :=  
45 46 47 ;
set S_rack[16] :=  
48 49 50 ;
set S_rack[17] :=  
51 52 53 ;
param CPU := 
0 28.0
1 28.0
2 28.0
3 20.85714292526245
4 23.2380952835083
5 23.2380952835083
6 25.81818199157715
7 25.81818199157715
8 39.45454549789429
9 28.0
10 28.0
11 28.0
12 28.0
13 28.0
14 28.0
15 24.0
16 28.0
17 28.0
18 28.0
19 28.0
20 28.0
21 28.0
22 28.0
23 28.0
24 20.85714292526245
25 23.2380952835083
26 23.2380952835083
27 33.772727370262146
28 42.86363637447357
29 44.0
30 25.81818199157715
31 34.909090995788574
32 34.909090995788574
33 28.0
34 28.0
35 28.0
36 28.0
37 28.0
38 28.0
39 28.0
40 28.0
41 28.0
42 40.0
43 52.0
44 56.0
45 25.0
46 26.0
47 28.0
48 41.0
49 48.0
50 56.0
51 40.0
52 40.0
53 56.0
;
param MEM := 
0 96.0
1 96.0
2 96.0
3 72.0
4 80.0
5 80.0
6 64.0
7 64.0
8 112.0
9 96.0
10 96.0
11 96.0
12 192.0
13 192.0
14 192.0
15 176.0
16 192.0
17 192.0
18 192.0
19 192.0
20 192.0
21 48.0
22 48.0
23 48.0
24 77.0
25 80.0
26 80.0
27 101.0
28 127.0
29 128.0
30 64.0
31 96.0
32 96.0
33 192.0
34 192.0
35 192.0
36 48.0
37 48.0
38 48.0
39 48.0
40 48.0
41 48.0
42 128.0
43 176.0
44 192.0
45 44.0
46 46.0
47 48.0
48 138.0
49 164.0
50 192.0
51 128.0
52 128.0
53 192.0
;
param DISK := 
0 96.0
1 96.0
2 96.0
3 36.0
4 60.0
5 60.0
6 64.0
7 64.0
8 92.0
9 96.0
10 96.0
11 96.0
12 192.0
13 192.0
14 192.0
15 156.0
16 192.0
17 192.0
18 192.0
19 192.0
20 192.0
21 48.0
22 48.0
23 48.0
24 48.0
25 60.0
26 60.0
27 56.0
28 124.0
29 128.0
30 41.599999999999994
31 78.0
32 78.0
33 192.0
34 192.0
35 192.0
36 48.0
37 48.0
38 48.0
39 48.0
40 48.0
41 48.0
42 76.8
43 156.0
44 192.0
45 32.0
46 40.0
47 48.0
48 70.0
49 116.0
50 192.0
51 70.0
52 92.0
53 192.0
;
param BDW_out := 
0 10.0
1 10.0
2 10.0
3 9.1567972
4 9.160084
5 9.93451744
6 8.633431999999999
7 9.9918856
8 9.94129296
9 10.0
10 10.0
11 10.0
12 10.0
13 10.0
14 10.0
15 9.49445472
16 10.0
17 10.0
18 10.0
19 10.0
20 10.0
21 10.0
22 10.0
23 10.0
24 9.487355168
25 9.49445472
26 9.49445472
27 8.338354176
28 9.44625152
29 10.0
30 5.949526400000001
31 9.97594912
32 9.931206848
33 10.0
34 10.0
35 10.0
36 10.0
37 10.0
38 10.0
39 10.0
40 10.0
41 10.0
42 6.88927756
43 9.960404336
44 10.0
45 8.6616058
46 8.669506
47 10.0
48 4.6519788
49 8.07692044
50 10.0
51 9.042169866666667
52 8.101517333333334
53 10.0
;
param BDW_in := 
0 10.0
1 10.0
2 10.0
3 9.93332944
4 9.9971092
5 9.998416
6 9.9918856
7 9.94000496
8 9.998712
9 10.0
10 10.0
11 10.0
12 10.0
13 10.0
14 10.0
15 9.996998176
16 10.0
17 10.0
18 10.0
19 10.0
20 10.0
21 10.0
22 10.0
23 10.0
24 9.99809408
25 9.996998176
26 9.996998176
27 9.9982592
28 9.998555136
29 10.0
30 9.97594912
31 9.927389248
32 9.9961824
33 10.0
34 10.0
35 10.0
36 10.0
37 10.0
38 10.0
39 10.0
40 10.0
41 10.0
42 9.955077136
43 9.9985904
44 10.0
45 9.87653116
46 9.9920998
47 10.0
48 9.98538884
49 9.9963896
50 10.0
51 9.997316
52 9.9887272
53 10.0
;
param mem := 
1 8.0
2 8.0
3 2.0
4 32.0
5 1.0
6 1.0
7 1.0
8 1.0
9 16.0
10 8.0
57 8.0
58 1.0
59 16.0
60 16.0
11 32.0
12 32.0
13 32.0
14 32.0
15 2.0
16 2.0
17 2.0
18 2.0
19 16.0
20 8.0
21 1.0
22 1.0
23 1.0
24 1.0
25 2.0
26 16.0
27 32.0
28 32.0
29 32.0
30 16.0
31 16.0
32 64.0
33 64.0
34 16.0
35 16.0
36 16.0
37 16.0
38 16.0
39 1.0
40 2.0
64 2.0
65 2.0
66 16.0
41 16.0
42 16.0
43 8.0
44 16.0
61 16.0
62 8.0
63 16.0
45 32.0
46 16.0
47 16.0
67 16.0
48 8.0
49 8.0
50 8.0
51 8.0
52 8.0
53 8.0
54 8.0
55 32.0
56 8.0
;
param disk := 
1 24.0
2 24.0
3 8.0
4 50.0
5 4.0
6 4.0
7 4.0
8 4.0
9 36.0
10 24.0
57 24.0
58 4.0
59 36.0
60 36.0
11 43.2
12 43.2
13 50.0
14 50.0
15 8.0
16 8.0
17 8.0
18 8.0
19 36.0
20 24.0
21 4.0
22 4.0
23 4.0
24 4.0
25 8.0
26 36.0
27 50.0
28 50.0
29 50.0
30 36.0
31 36.0
32 64.0
33 64.0
34 36.0
35 36.0
36 36.0
37 36.0
38 36.0
39 4.0
40 8.0
64 8.0
65 8.0
66 36.0
41 36.0
42 36.0
43 24.0
44 36.0
61 36.0
62 24.0
63 36.0
45 43.2
46 36.0
47 36.0
67 36.0
48 24.0
49 24.0
50 24.0
51 24.0
52 24.0
53 24.0
54 24.0
55 50.0
56 24.0
;
param cpu : 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 := 
1 2.380952380952381 2.380952380952381 2.380952380952381 2.380952380952381 2.380952380952381 2.380952380952381 2.272727272727273 2.272727272727273 2.272727272727273 2.380952380952381 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.272727272727273 2.272727272727273 2.272727272727273 2.272727272727273 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 
2 2.380952380952381 2.380952380952381 2.380952380952381 2.380952380952381 2.380952380952381 2.380952380952381 2.272727272727273 2.272727272727273 2.272727272727273 2.380952380952381 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.272727272727273 2.272727272727273 2.272727272727273 2.272727272727273 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 
3 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
4 9.523809523809524 9.523809523809524 9.523809523809524 9.523809523809524 9.523809523809524 9.523809523809524 9.090909090909092 9.090909090909092 9.090909090909092 9.523809523809524 9.523809523809524 9.523809523809524 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 9.523809523809524 9.523809523809524 9.523809523809524 9.090909090909092 9.090909090909092 9.090909090909092 9.090909090909092 9.090909090909092 9.090909090909092 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 
5 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
6 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
7 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
8 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
9 4.761904761904762 4.761904761904762 4.761904761904762 4.761904761904762 4.761904761904762 4.761904761904762 4.545454545454546 4.545454545454546 4.545454545454546 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.545454545454546 4.545454545454546 4.545454545454546 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 
10 2.380952380952381 2.380952380952381 2.380952380952381 2.380952380952381 2.380952380952381 2.380952380952381 2.272727272727273 2.272727272727273 2.272727272727273 2.380952380952381 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.272727272727273 2.272727272727273 2.272727272727273 2.272727272727273 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 
57 2.380952380952381 2.380952380952381 2.380952380952381 2.380952380952381 2.380952380952381 2.380952380952381 2.272727272727273 2.272727272727273 2.272727272727273 2.380952380952381 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.272727272727273 2.272727272727273 2.272727272727273 2.272727272727273 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 
