11 5 5 5 5 5 5 5 5 5 1 1 0 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
12 5 5 5 5 5 5 5 5 5 3 3 3 0 1 1 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
13 5 5 5 5 5 5 5 5 5 3 3 3 1 0 1 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
14 5 5 5 5 5 5 5 5 5 3 3 3 1 1 0 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
15 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 0 1 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
16 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 0 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
17 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 1 0 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
18 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 0 1 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
19 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 0 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
20 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 1 0 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
21 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 0 1 1 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
22 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 0 1 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
23 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 1 0 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
24 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 0 1 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
25 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 0 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
26 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 1 0 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
27 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 0 1 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
28 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 0 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
29 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 1 0 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
30 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 0 1 1 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
31 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 0 1 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
32 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 1 0 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
33 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 0 1 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
34 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 0 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
35 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 1 0 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
36 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 0 1 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 
37 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 0 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 
38 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 1 0 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 
39 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 0 1 1 3 3 3 5 5 5 5 5 5 5 5 5 
40 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 0 1 3 3 3 5 5 5 5 5 5 5 5 5 
41 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 1 0 3 3 3 5 5 5 5 5 5 5 5 5 
42 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 0 1 1 5 5 5 5 5 5 5 5 5 
43 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 0 1 5 5 5 5 5 5 5 5 5 
44 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 1 0 5 5 5 5 5 5 5 5 5 
45 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 0 1 1 3 3 3 3 3 3 
46 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 0 1 3 3 3 3 3 3 
47 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 1 0 3 3 3 3 3 3 
48 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 0 1 1 3 3 3 
49 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 0 1 3 3 3 
50 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 1 0 3 3 3 
51 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 0 1 1 
52 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 0 1 
53 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 1 0 
;
set S_rack[0] :=  
0 1 2 ;
set S_rack[1] :=  
3 4 5 ;
set S_rack[2] :=  
6 7 8 ;
set S_rack[3] :=  
9 10 11 ;
set S_rack[4] :=  
12 13 14 ;
set S_rack[5] :=  
15 16 17 ;
set S_rack[6] :=  
18 19 20 ;
set S_rack[7] :=  
21 22 23 ;
set S_rack[8] :=  
24 25 26 ;
set S_rack[9] :=  
27 28 29 ;
set S_rack[10] :=  
30 31 32 ;
set S_rack[11] :=  
33 34 35 ;
set S_rack[12] :=  
36 37 38 ;
set S_rack[13] :=  
39 40 41 ;
set S_rack[14] :=  
42 43 44 ;
set S_rack[15] :=  
45 46 47 ;
set S_rack[16] :=  
48 49 50 ;
set S_rack[17] :=  
51 52 53 ;
param CPU := 
0 56.0
1 56.0
2 56.0
3 28.0
4 28.0
5 28.0
6 28.0
7 28.0
8 28.0
9 56.0
10 56.0
11 56.0
12 19.00000023841858
13 23.545454740524292
14 34.909090995788574
15 13.0
16 26.0
17 28.0
18 21.0
19 24.0
20 24.0
21 44.0
22 44.0
23 44.0
24 28.0
25 28.0
26 28.0
27 9.0
28 20.0
29 20.0
30 44.0
31 56.0
32 56.0
33 20.0
34 28.0
35 28.0
36 37.0
37 44.0
38 52.0
39 28.0
40 28.0
41 28.0
42 46.0
43 48.0
44 48.0
45 24.0
46 24.0
47 24.0
48 28.0
49 28.0
50 28.0
51 30.36363649368286
52 39.45454549789429
53 44.0
;
param MEM := 
0 192.0
1 192.0
2 192.0
3 96.0
4 96.0
5 96.0
6 192.0
7 192.0
8 192.0
9 192.0
10 192.0
11 192.0
12 40.0
13 56.0
14 96.0
15 138.0
16 188.0
17 192.0
18 26.0
19 32.0
20 32.0
21 128.0
22 128.0
23 128.0
24 192.0
25 192.0
26 192.0
27 124.0
28 160.0
29 160.0
30 152.0
31 192.0
32 192.0
33 160.0
34 192.0
35 192.0
36 119.0
37 144.0
38 176.0
39 96.0
40 96.0
41 96.0
42 152.0
43 160.0
44 160.0
45 32.0
46 32.0
47 32.0
48 48.0
49 48.0
50 48.0
51 80.0
52 112.0
53 128.0
;
param DISK := 
0 384.0
1 384.0
2 384.0
3 192.0
4 192.0
5 192.0
6 384.0
7 384.0
8 384.0
9 384.0
10 384.0
11 384.0
12 109.60000000000001
13 88.0
14 184.0
15 280.8
16 368.0
17 384.0
18 36.0
19 48.0
20 48.0
21 256.0
22 256.0
23 256.0
24 384.0
25 384.0
26 384.0
27 224.0
28 312.0
29 312.0
30 302.0
31 384.0
32 384.0
33 288.0
34 384.0
35 384.0
36 200.0
37 264.0
38 336.0
39 192.0
40 192.0
41 192.0
42 288.0
43 312.0
44 312.0
45 60.0
46 60.0
47 60.0
48 96.0
49 96.0
50 96.0
51 136.0
52 220.0
53 256.0
;
param BDW_out := 
0 10.0
1 10.0
2 10.0
3 10.0
4 10.0
5 10.0
6 10.0
7 10.0
8 10.0
9 10.0
10 10.0
11 10.0
12 4.20512
13 8.1164848
14 8.758461714285714
15 7.19111616
16 8.1269664
17 10.0
18 9.723314285714286
19 9.14728
20 9.14728
21 10.0
22 10.0
23 10.0
24 10.0
25 10.0
26 10.0
27 8.145612259740258
28 8.578037818181818
29 8.578037818181818
30 9.65542857142857
31 10.0
32 10.0
33 9.640171428571428
34 10.0
35 10.0
36 7.472085714285714
37 7.905741714285714
38 9.14728
39 10.0
40 10.0
41 10.0
42 8.151677818181819
43 8.578037818181818
44 8.578037818181818
45 9.379230857142858
46 9.379230857142858
47 9.379230857142858
48 10.0
49 10.0
50 10.0
51 5.040218133333333
52 7.517458666666666
53 10.0
;
param BDW_in := 
0 10.0
1 10.0
2 10.0
3 10.0
4 10.0
5 10.0
6 10.0
7 10.0
8 10.0
9 10.0
10 10.0
11 10.0
12 9.979304
13 9.973490285714286
14 9.989396114285714
15 9.983336
16 9.98400256
17 10.0
18 9.993544
19 9.994832
20 9.994832
21 10.0
22 10.0
23 10.0
24 10.0
25 10.0
26 10.0
27 9.946256
28 9.987855127272727
29 9.987855127272727
30 9.99196
31 10.0
32 10.0
33 9.991604
34 10.0
35 10.0
36 9.977996114285714
37 9.984228114285715
38 9.994832
39 10.0
40 10.0
41 10.0
42 9.985271127272727
43 9.987855127272727
44 9.987855127272727
45 9.994698057142857
46 9.994698057142857
47 9.994698057142857
48 10.0
49 10.0
50 10.0
51 9.973496
52 9.9787968
53 10.0
;
param mem := 
1 16.0
2 16.0
3 16.0
4 2.0
5 32.0
6 32.0
7 16.0
8 8.0
9 16.0
10 2.0
11 4.0
75 4.0
76 16.0
77 16.0
78 4.0
83 2.0
84 4.0
85 4.0
86 2.0
87 2.0
12 16.0
13 16.0
14 16.0
15 16.0
16 16.0
17 16.0
18 16.0
19 16.0
20 16.0
21 16.0
22 16.0
23 16.0
24 16.0
25 8.0
88 8.0
89 16.0
90 16.0
26 8.0
27 8.0
28 8.0
29 8.0
30 8.0
31 8.0
32 8.0
33 8.0
34 8.0
35 8.0
36 8.0
37 8.0
38 16.0
39 1.0
91 16.0
40 16.0
41 16.0
42 16.0
43 16.0
44 16.0
45 16.0
46 16.0
47 16.0
48 16.0
49 16.0
50 16.0
51 1.0
52 1.0
53 8.0
54 8.0
55 8.0
56 8.0
79 8.0
80 8.0
81 8.0
82 8.0
57 16.0
58 16.0
59 16.0
60 8.0
61 8.0
62 4.0
63 32.0
64 4.0
65 2.0
66 2.0
67 2.0
68 2.0
69 2.0
70 32.0
71 16.0
72 1.0
73 64.0
74 2.0
;
param disk := 
1 36.0
2 36.0
3 36.0
4 8.0
5 43.2
6 43.2
7 36.0
8 24.0
9 36.0
10 8.0
11 16.0
75 16.0
76 36.0
77 36.0
78 16.0
83 8.0
84 16.0
85 16.0
86 8.0
87 8.0
12 36.0
13 36.0
14 36.0
15 36.0
16 36.0
17 36.0
18 36.0
19 36.0
20 36.0
21 36.0
22 36.0
23 36.0
24 36.0
25 24.0
88 24.0
89 36.0
90 36.0
26 24.0
27 24.0
28 24.0
29 24.0
30 24.0
31 24.0
32 24.0
33 24.0
34 24.0
35 24.0
36 24.0
37 24.0
38 36.0
39 4.0
91 36.0
40 36.0
41 36.0
42 36.0
43 36.0
44 36.0
45 36.0
46 36.0
47 36.0
48 36.0
49 36.0
50 36.0
51 4.0
52 4.0
53 24.0
54 24.0
55 24.0
56 24.0
79 24.0
80 24.0
81 24.0
82 24.0
57 36.0
58 36.0
59 36.0
60 24.0
61 24.0
62 16.0
63 50.0
64 16.0
65 8.0
66 8.0
67 8.0
68 8.0
69 8.0
70 43.2
71 36.0
72 4.0
73 64.0
74 8.0
;
param cpu : 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 := 
1 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 
2 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 
3 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 
4 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1363636363636365 
5 8.0 8.0 8.0 9.523809523809524 9.523809523809524 9.523809523809524 8.0 8.0 8.0 8.0 8.0 8.0 9.090909090909092 9.090909090909092 9.090909090909092 8.0 8.0 8.0 8.0 8.0 8.0 9.090909090909092 9.090909090909092 9.090909090909092 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 9.523809523809524 9.523809523809524 9.523809523809524 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 9.090909090909092 9.090909090909092 9.090909090909092 
6 8.0 8.0 8.0 9.523809523809524 9.523809523809524 9.523809523809524 8.0 8.0 8.0 8.0 8.0 8.0 9.090909090909092 9.090909090909092 9.090909090909092 8.0 8.0 8.0 8.0 8.0 8.0 9.090909090909092 9.090909090909092 9.090909090909092 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 9.523809523809524 9.523809523809524 9.523809523809524 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 9.090909090909092 9.090909090909092 9.090909090909092 
7 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 
8 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.272727272727273 
9 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 
10 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1363636363636365 
11 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.272727272727273 
