11 5 5 5 5 5 5 5 5 5 1 1 0 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
12 5 5 5 5 5 5 5 5 5 3 3 3 0 1 1 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
13 5 5 5 5 5 5 5 5 5 3 3 3 1 0 1 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
14 5 5 5 5 5 5 5 5 5 3 3 3 1 1 0 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
15 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 0 1 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
16 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 0 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
17 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 1 0 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
18 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 0 1 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
19 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 0 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
20 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 1 0 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
21 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 0 1 1 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
22 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 0 1 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
23 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 1 0 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
24 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 0 1 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
25 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 0 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
26 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 1 0 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
27 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 0 1 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
28 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 0 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
29 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 1 0 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
30 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 0 1 1 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
31 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 0 1 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
32 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 1 0 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
33 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 0 1 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
34 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 0 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
35 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 1 0 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
36 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 0 1 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 
37 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 0 1 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 
38 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 1 0 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 
39 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 0 1 1 3 3 3 5 5 5 5 5 5 5 5 5 
40 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 0 1 3 3 3 5 5 5 5 5 5 5 5 5 
41 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 1 0 3 3 3 5 5 5 5 5 5 5 5 5 
42 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 0 1 1 5 5 5 5 5 5 5 5 5 
43 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 0 1 5 5 5 5 5 5 5 5 5 
44 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 1 0 5 5 5 5 5 5 5 5 5 
45 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 0 1 1 3 3 3 3 3 3 
46 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 0 1 3 3 3 3 3 3 
47 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 1 0 3 3 3 3 3 3 
48 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 0 1 1 3 3 3 
49 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 0 1 3 3 3 
50 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 1 0 3 3 3 
51 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 0 1 1 
52 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 0 1 
53 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 1 1 0 
;
set S_rack[0] :=  
0 1 2 ;
set S_rack[1] :=  
3 4 5 ;
set S_rack[2] :=  
6 7 8 ;
set S_rack[3] :=  
9 10 11 ;
set S_rack[4] :=  
12 13 14 ;
set S_rack[5] :=  
15 16 17 ;
set S_rack[6] :=  
18 19 20 ;
set S_rack[7] :=  
21 22 23 ;
set S_rack[8] :=  
24 25 26 ;
set S_rack[9] :=  
27 28 29 ;
set S_rack[10] :=  
30 31 32 ;
set S_rack[11] :=  
33 34 35 ;
set S_rack[12] :=  
36 37 38 ;
set S_rack[13] :=  
39 40 41 ;
set S_rack[14] :=  
42 43 44 ;
set S_rack[15] :=  
45 46 47 ;
set S_rack[16] :=  
48 49 50 ;
set S_rack[17] :=  
51 52 53 ;
param CPU := 
0 28.0
1 28.0
2 28.0
3 28.0
4 28.0
5 28.0
6 25.81818199157715
7 21.272727489471436
8 39.45454549789429
9 56.0
10 56.0
11 56.0
12 24.0
13 28.0
14 28.0
15 9.0
16 9.0
17 28.0
18 18.4761905670166
19 18.4761905670166
20 23.2380952835083
21 56.0
22 56.0
23 56.0
24 28.0
25 28.0
26 28.0
27 28.0
28 28.0
29 28.0
30 22.0
31 24.0
32 28.0
33 56.0
34 56.0
35 56.0
36 36.0
37 52.0
38 54.0
39 8.952381134033203
40 28.0
41 28.0
42 26.954545617103577
43 44.0
44 44.0
45 10.0
46 12.0
47 12.0
48 44.0
49 44.0
50 44.0
51 28.0
52 28.0
53 28.0
;
param MEM := 
0 192.0
1 192.0
2 192.0
3 192.0
4 192.0
5 192.0
6 69.0
7 48.0
8 112.0
9 192.0
10 192.0
11 192.0
12 32.0
13 48.0
14 48.0
15 123.0
16 122.0
17 192.0
18 64.0
19 64.0
20 80.0
21 192.0
22 192.0
23 192.0
24 192.0
25 192.0
26 192.0
27 48.0
28 48.0
29 48.0
30 28.0
31 32.0
32 48.0
33 192.0
34 192.0
35 192.0
36 112.0
37 176.0
38 184.0
39 32.0
40 96.0
41 96.0
42 82.0
43 128.0
44 128.0
45 120.0
46 128.0
47 128.0
48 128.0
49 128.0
50 128.0
51 192.0
52 192.0
53 192.0
;
param DISK := 
0 384.0
1 384.0
2 384.0
3 384.0
4 384.0
5 384.0
6 122.0
7 144.0
8 208.0
9 384.0
10 384.0
11 384.0
12 60.0
13 96.0
14 96.0
15 208.0
16 260.0
17 384.0
18 120.0
19 120.0
20 156.0
21 384.0
22 384.0
23 384.0
24 384.0
25 384.0
26 384.0
27 96.0
28 96.0
29 96.0
30 32.0
31 60.0
32 96.0
33 384.0
34 384.0
35 384.0
36 220.8
37 336.0
38 360.0
39 128.0
40 192.0
41 192.0
42 150.0
43 256.0
44 256.0
45 238.0
46 262.0
47 262.0
48 256.0
49 256.0
50 256.0
51 384.0
52 384.0
53 384.0
;
param BDW_out := 
0 10.0
1 10.0
2 10.0
3 10.0
4 10.0
5 10.0
6 8.787777930158729
7 9.280287256068377
8 9.28441682051282
9 10.0
10 10.0
11 10.0
12 9.8792904
13 10.0
14 10.0
15 8.232333142857144
16 8.888747491428571
17 10.0
18 8.563323636363636
19 8.563323636363636
20 9.281661818181819
21 10.0
22 10.0
23 10.0
24 10.0
25 10.0
26 10.0
27 10.0
28 10.0
29 10.0
30 9.446347428571428
31 9.80836768
32 10.0
33 10.0
34 10.0
35 10.0
36 8.299388249084249
37 9.28441682051282
38 9.64220841025641
39 9.946572
40 10.0
41 10.0
42 5.683520000000001
43 10.0
44 10.0
45 8.266305076363636
46 7.947744779220779
47 7.947744779220779
48 10.0
49 10.0
50 10.0
51 10.0
52 10.0
53 10.0
;
param BDW_in := 
0 10.0
1 10.0
2 10.0
3 10.0
4 10.0
5 10.0
6 9.978048897094016
7 9.994412608547009
8 9.996256164102563
9 10.0
10 10.0
11 10.0
12 9.68475144
13 10.0
14 10.0
15 9.82236692
16 9.970788
17 10.0
18 9.987729454545455
19 9.987729454545455
20 9.993864727272728
21 10.0
22 10.0
23 10.0
24 10.0
25 10.0
26 10.0
27 10.0
28 10.0
29 10.0
30 9.79574368
31 9.987376
32 10.0
33 10.0
34 10.0
35 10.0
36 9.973272164102564
37 9.996256164102563
38 9.998128082051283
39 9.962038
40 10.0
41 10.0
42 9.984584
43 10.0
44 10.0
45 9.945597454545455
46 9.927374654545455
47 9.927374654545455
48 10.0
49 10.0
50 10.0
51 10.0
52 10.0
53 10.0
;
param mem := 
1 16.0
2 16.0
3 4.0
4 1.0
60 4.0
61 1.0
72 1.0
73 16.0
74 16.0
75 16.0
5 8.0
6 8.0
7 16.0
8 32.0
66 32.0
9 32.0
10 2.0
11 1.0
12 4.0
13 4.0
14 4.0
15 2.0
16 32.0
17 16.0
18 16.0
19 32.0
62 16.0
63 16.0
64 16.0
20 8.0
21 8.0
22 8.0
23 8.0
24 8.0
25 8.0
26 8.0
27 8.0
28 8.0
29 8.0
30 8.0
31 8.0
32 64.0
65 64.0
67 8.0
68 64.0
69 8.0
70 8.0
71 8.0
33 32.0
34 2.0
35 4.0
36 16.0
37 16.0
38 16.0
39 16.0
40 16.0
41 16.0
42 16.0
43 16.0
44 16.0
45 16.0
46 16.0
47 64.0
48 32.0
76 32.0
49 8.0
50 8.0
51 4.0
52 16.0
53 32.0
54 32.0
55 16.0
56 8.0
57 1.0
58 8.0
59 32.0
;
param disk := 
1 36.0
2 36.0
3 16.0
4 4.0
60 16.0
61 4.0
72 4.0
73 36.0
74 36.0
75 36.0
5 24.0
6 24.0
7 36.0
8 50.0
66 50.0
9 50.0
10 8.0
11 4.0
12 16.0
13 16.0
14 16.0
15 8.0
16 50.0
17 36.0
18 36.0
19 43.2
62 36.0
63 36.0
64 36.0
20 24.0
21 24.0
22 24.0
23 24.0
24 24.0
25 24.0
26 24.0
27 24.0
28 24.0
29 24.0
30 24.0
31 24.0
32 64.0
65 64.0
67 24.0
68 64.0
69 24.0
70 24.0
71 24.0
33 50.0
34 8.0
35 16.0
36 36.0
37 36.0
38 36.0
39 36.0
40 36.0
41 36.0
42 36.0
43 36.0
44 36.0
45 36.0
46 36.0
47 64.0
48 50.0
76 50.0
49 24.0
50 24.0
51 16.0
52 36.0
53 50.0
54 50.0
55 36.0
56 24.0
57 4.0
58 24.0
59 50.0
;
param cpu : 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 := 
1 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 
2 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 
3 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.272727272727273 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.272727272727273 2.0 2.0 2.0 
4 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 
60 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.272727272727273 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.272727272727273 2.0 2.0 2.0 
61 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 
72 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.1904761904761905 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 
73 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 
74 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 
75 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.761904761904762 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.545454545454546 4.0 4.0 4.0 
5 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.272727272727273 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.272727272727273 2.0 2.0 2.0 
6 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.380952380952381 2.272727272727273 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.272727272727273 2.0 2.0 2.0 
